molecule,run_label,noise_source,backend_name,shots,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
LiH,statevector,,,,sto-3g,1.8,jw,real_amplitudes,2,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.849982445166264,-7.851143461071097,CASCI,-7.851143461071097,0.00116101590483364,0.7285479294262526,True,-1.009096779960649,590,True,,6,62,-6.840885665205615,0.4201797909918241,6.830769881999004,7.255075134991785
LiH,statevector,,,,sto-3g,1.8,jw,real_amplitudes,2,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.842632543189944,-7.851143461071097,CASCI,-7.851143461071097,0.008510917881153546,5.3406775686847805,False,-1.0017468779843302,200,True,,6,62,-6.840885665205613,0.3799526880029589,2.319066851006937,2.7013781249988824
LiH,statevector,,,,sto-3g,1.8,jw,efficient_su2,1,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.713237561885507,-7.851143461071097,CASCI,-7.851143461071097,0.13790589918558993,86.53719289205036,False,-0.872351896679892,100,True,,6,62,-6.840885665205615,0.488423791990499,1.3152278380002826,1.807499332993757
LiH,statevector,,,,sto-3g,1.8,jw,efficient_su2,1,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.850017444924548,-7.851143461071097,CASCI,-7.851143461071097,0.0011260161465491692,0.7065852661049226,True,-1.0091317797189316,800,True,,6,62,-6.840885665205616,0.39219389599747956,9.33259437700326,9.727407238999149
LiH,statevector,,,,sto-3g,1.8,jw,efficient_su2,1,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.810287209639633,-7.851143461071097,CASCI,-7.851143461071097,0.040856251431463875,25.637665479506467,False,-0.9694015444340216,200,True,,6,62,-6.840885665205612,0.31262504500045907,2.282465766998939,2.597903119996772
LiH,statevector,,,,sto-3g,1.8,jw,efficient_su2,2,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.705820778663557,-7.851143461071097,CASCI,-7.851143461071097,0.14532268240754043,91.1912911148733,False,-0.8649351134579393,100,True,,6,62,-6.840885665205618,0.4445093859976623,1.5397003950056387,1.9876261559984414
LiH,statevector,,,,sto-3g,1.8,jw,efficient_su2,2,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.850789703992042,-7.851143461071097,CASCI,-7.851143461071097,0.0003537570790550504,0.22198575092075562,True,-1.0099040387864247,2480,True,,6,62,-6.840885665205618,0.36835561000043526,38.03409127199848,38.40540255299129
LiH,statevector,,,,sto-3g,1.8,jw,efficient_su2,2,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.802297599480971,-7.851143461071097,CASCI,-7.851143461071097,0.04884586159012638,30.651217760558616,False,-0.9614119342753534,200,True,,6,62,-6.840885665205618,0.4273599730076967,2.799565444991458,3.231813979000435
LiH,statevector,,,,sto-3g,2.1,jw,real_amplitudes,1,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.812771016034435,-7.821255760001567,CASCI,-7.821255760001567,0.008484743967132502,5.3242532020713496,False,-0.9297044503627444,100,True,,6,62,-6.88306656567169,0.326241492992267,1.273127938999096,1.6018030819977866
LiH,statevector,,,,sto-3g,2.1,jw,real_amplitudes,1,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.819770223938544,-7.821255760001567,CASCI,-7.821255760001567,0.0014855360630230408,0.9321872493715253,True,-0.936703658266856,691,True,,6,62,-6.8830665656716885,0.4222644949913956,6.959801992998109,7.384480905995588
LiH,statevector,,,,sto-3g,2.1,jw,real_amplitudes,1,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.654612882668667,-7.821255760001567,CASCI,-7.821255760001567,0.16664287733290006,104.56990531229079,False,-0.771546316996977,200,True,,6,62,-6.88306656567169,0.363913112989394,1.8747081190085737,2.2406381809996674
LiH,statevector,,,,sto-3g,2.1,jw,real_amplitudes,2,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.767529106000557,-7.821255760001567,CASCI,-7.821255760001567,0.053726654001009955,33.713958925519755,False,-0.8844625403288693,100,True,,6,62,-6.8830665656716885,0.3568696889997227,1.3167645979992812,1.6757987640012288
LiH,statevector,,,,sto-3g,2.1,jw,real_amplitudes,2,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.81972406894426,-7.821255760001567,CASCI,-7.821255760001567,0.0015316910573073272,0.9611499236798636,True,-0.9366575032725749,570,True,,6,62,-6.883066565671685,0.3884570810041623,6.488429556993651,6.879540617999737
LiH,statevector,,,,sto-3g,2.1,jw,real_amplitudes,2,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.7539744767132746,-7.821255760001567,CASCI,-7.821255760001567,0.06728128328829275,42.2196107949533,False,-0.870907911041582,200,True,,6,62,-6.883066565671692,0.9578582320100395,2.336016066998127,3.2967221579892794
LiH,statevector,,,,sto-3g,2.1,jw,efficient_su2,1,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.691764630381672,-7.821255760001567,CASCI,-7.821255760001567,0.12949112961989506,81.25684925665074,False,-0.8086980647099844,100,True,,6,62,-6.883066565671688,1.1294092740135966,1.368921891989885,2.5025678590027383
LiH,statevector,,,,sto-3g,2.1,jw,efficient_su2,1,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.819768826283541,-7.821255760001567,CASCI,-7.821255760001567,0.0014869337180263287,0.9330642904649835,True,-0.9367022606118541,876,True,,6,62,-6.883066565671687,0.35845059699204285,10.7260751890135,11.087571053998545
LiH,statevector,,,,sto-3g,2.1,jw,efficient_su2,1,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.749137534013882,-7.821255760001567,CASCI,-7.821255760001567,0.07211822598768514,45.25483587130631,False,-0.8660709683421953,200,True,,6,62,-6.883066565671687,0.39134613898932,2.5768951719946926,2.9739424899889855
LiH,statevector,,,,sto-3g,2.1,jw,efficient_su2,2,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.701243472432043,-7.821255760001567,CASCI,-7.821255760001567,0.12001228756952464,75.30879056046484,False,-0.818176906760357,100,True,,6,62,-6.883066565671686,0.4086592189996736,1.6476573730033124,2.059739611999248
LiH,statevector,,,,sto-3g,2.1,jw,efficient_su2,2,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.820495046715897,-7.821255760001567,CASCI,-7.821255760001567,0.0007607132856701782,0.47735443317760784,True,-0.9374284810442056,2516,True,,6,62,-6.883066565671691,0.3747339679975994,36.71977270100615,37.09767002100125
LiH,statevector,,,,sto-3g,2.1,jw,efficient_su2,2,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.6724022611507365,-7.821255760001567,CASCI,-7.821255760001567,0.14885349885083077,93.40691021038597,False,-0.7893356954790496,200,True,,6,62,-6.883066565671687,0.42767994600581005,2.6762137100013206,3.1085991300060414
LiH,statevector,,,,sto-3g,2.4,jw,real_amplitudes,1,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.782521637422973,-7.785972909967919,CASCI,-7.785972909967919,0.003451272544945816,2.165704583406404,False,-0.8678481598138738,100,True,,6,62,-6.9146734776090995,0.35998261799977627,1.251142092005466,1.6132275529962499
LiH,statevector,,,,sto-3g,2.4,jw,real_amplitudes,1,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.783380921317835,-7.785972909967919,CASCI,-7.785972909967919,0.0025919886500842537,1.62649620582572,False,-0.8687074437087368,628,True,,6,62,-6.914673477609098,0.41414746099326294,6.537396611995064,6.953669648995856
LiH,statevector,,,,sto-3g,2.4,jw,real_amplitudes,1,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.6754796773812375,-7.785972909967919,CASCI,-7.785972909967919,0.11049323258668142,69.33549788723587,False,-0.7608061997721399,200,True,,6,62,-6.914673477609098,0.41148373900796287,2.0856293749966426,2.499277573006111
LiH,statevector,,,,sto-3g,2.4,jw,real_amplitudes,2,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.75219041328995,-7.785972909967919,CASCI,-7.785972909967919,0.03378249667796851,21.198820707895344,False,-0.8375169356808487,100,True,,6,62,-6.914673477609101,0.39985373899980914,1.402638019004371,1.8048671929864213
LiH,statevector,,,,sto-3g,2.4,jw,real_amplitudes,2,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.783381876252759,-7.785972909967919,CASCI,-7.785972909967919,0.002591033715160229,1.6258969755664803,False,-0.868708398643663,836,True,,6,62,-6.914673477609096,0.4224735129973851,9.501090272999136,9.926142397001968
LiH,statevector,,,,sto-3g,2.4,jw,real_amplitudes,2,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.775818372592396,-7.785972909967919,CASCI,-7.785972909967919,0.010154537375522743,6.372063593976901,False,-0.8611448949832968,200,True,,6,62,-6.9146734776090995,0.4211382719950052,2.1630044219928095,2.586578381000436
