molecule,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
LiH,sto-3g,1.5949,jw,real_amplitudes,2,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.860816958418264,-7.86308084024789,CASCI,-7.86308084024789,0.0022638818296263352,1.420606223026992,False,-1.05786424857919,250,True,,6,62,-6.802952709839074,0.20253203599713743,2.098723022994818,2.3027393980009947
LiH,sto-3g,1.5949,jw,real_amplitudes,2,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.862024076523225,-7.86308084024789,CASCI,-7.86308084024789,0.0010567637246650108,0.6631287481008162,True,-1.0590713666841556,742,True,,6,62,-6.80295270983907,0.19165746300132014,4.9517424359946745,5.144806320007774
LiH,sto-3g,1.5949,jw,efficient_su2,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.723086268722481,-7.86308084024789,CASCI,-7.86308084024789,0.13999457152540895,87.84785358333785,False,-0.920133558883411,250,True,,6,62,-6.80295270983907,0.2295687429868849,2.189954731002217,2.4212306249974063
LiH,sto-3g,1.5949,jw,efficient_su2,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.862025991297719,-7.86308084024789,CASCI,-7.86308084024789,0.0010548489501713831,0.6619272098730945,True,-1.0590732814586505,751,True,,6,62,-6.802952709839068,0.21789586699742358,5.665821411006618,5.885665574998711
LiH,sto-3g,1.5949,jw,efficient_su2,2,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.858919176228317,-7.86308084024789,CASCI,-7.86308084024789,0.004161664019573408,2.6114816272584895,False,-1.055966466389245,250,True,,6,62,-6.802952709839071,0.22794159699697047,2.440818393995869,2.6705725159990834
LiH,sto-3g,1.5949,jw,efficient_su2,2,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.862853374007412,-7.86308084024789,CASCI,-7.86308084024789,0.00022746624047798036,0.142737113096097,True,-1.0599006641683442,2443,True,,6,62,-6.802952709839068,0.1781397390004713,20.171179894008674,20.351364998990903
LiH,sto-3g,1.8,jw,real_amplitudes,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.849994154413195,-7.851143461071097,CASCI,-7.851143461071097,0.0011493066579024713,0.7212002715937219,True,-1.0091084892075768,250,True,,6,62,-6.840885665205618,0.2305557920044521,2.023501653005951,2.2552941920002922
LiH,sto-3g,1.8,jw,real_amplitudes,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.85001643432061,-7.851143461071097,CASCI,-7.851143461071097,0.001127026750487481,0.7072194291716487,True,-1.0091307691149953,626,True,,6,62,-6.840885665205614,0.17423827000311576,4.068853354998282,4.244384142992203
LiH,sto-3g,1.8,jw,real_amplitudes,2,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.850350028636527,-7.851143461071097,CASCI,-7.851143461071097,0.0007934324345706401,0.4978859935849878,True,-1.009464363430912,250,True,,6,62,-6.840885665205614,0.19514716300182045,2.149429994999082,2.3461808540014317
LiH,sto-3g,1.8,jw,real_amplitudes,2,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.849982445011886,-7.851143461071097,CASCI,-7.851143461071097,0.0011610160592114838,0.728548026299739,True,-1.0090967798062673,590,True,,6,62,-6.840885665205619,0.16935757600003853,4.055602731008548,4.226544104996719
LiH,sto-3g,1.8,jw,efficient_su2,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.719178775641341,-7.851143461071097,CASCI,-7.851143461071097,0.13196468542975648,82.80902778934106,False,-0.8782931104357237,250,True,,6,62,-6.840885665205617,0.2279257990012411,2.1838967069925275,2.413512325991178
LiH,sto-3g,1.8,jw,efficient_su2,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.850017445036887,-7.851143461071097,CASCI,-7.851143461071097,0.0011260160342105863,0.7065851956114508,True,-1.0091317798312733,800,True,,6,62,-6.840885665205613,0.18045886998879723,5.9057314560050145,6.087979074000032
LiH,sto-3g,1.8,jw,efficient_su2,2,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.834544334090551,-7.851143461071097,CASCI,-7.851143461071097,0.01659912698054633,10.416101572435647,False,-0.9936586688849335,250,True,,6,62,-6.840885665205618,0.23125223600072786,2.472988940004143,2.7061627770017367
LiH,sto-3g,1.8,jw,efficient_su2,2,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.850789703419739,-7.851143461071097,CASCI,-7.851143461071097,0.0003537576513581442,0.2219861100460977,True,-1.00990403821412,2480,True,,6,62,-6.840885665205619,0.17108176900364924,20.44290335199912,20.616015673993388
LiH,sto-3g,2.1,jw,real_amplitudes,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.819661749716358,-7.821255760001567,CASCI,-7.821255760001567,0.0015940102852090021,1.0002558000612158,False,-0.9365951840446676,250,True,,6,62,-6.88306656567169,0.22525176100316457,2.0449817899934715,2.271455619003973
