molecule,basis,run_label,distance,mapper,ansatz,reps,optimizer,max_iter,seed,energy,reference_energy,reference_method,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,eval_count,success,error,error_type,num_qubits,num_terms,constant_energy,total_experiment_s
LiH,sto-3g,presentation_range_curve_sto3g,2.3718434343434343,jw,puccsd,1,slsqp,100,137,-7.789321923805198,-7.789322044969962,CASCI,1.21164764443904e-07,7.603198017142976e-05,True,58,True,,,6,62,-6.912048340334582,2.0503718109976035
LiH,sto-3g,presentation_range_curve_sto3g,2.412878787878788,jw,puccsd,1,slsqp,100,137,-7.784444463966031,-7.78444460334012,CASCI,1.3937408915865035e-07,8.745849531385553e-05,True,57,True,,,6,62,-6.915853718187265,1.9030547069996828
LiH,sto-3g,presentation_range_curve_sto3g,2.453914141414141,jw,puccsd,1,slsqp,100,137,-7.779596830012422,-7.779596872901128,CASCI,4.288870592006333e-08,2.6913048963193022e-05,True,51,True,,,6,62,-6.919531382220811,1.8972829080012161
LiH,sto-3g,presentation_range_curve_sto3g,2.494949494949495,jw,puccsd,1,slsqp,100,137,-7.774794690691195,-7.774794850528961,CASCI,1.5983776613381906e-07,0.00010029963678886667,True,50,True,,,6,62,-6.923087681659264,1.7390281190018868
LiH,sto-3g,presentation_range_curve_sto3g,2.5,jw,puccsd,1,slsqp,100,137,-7.774207309896814,-7.7742077990246035,CASCI,4.891277898266821e-07,0.0003069320902663515,True,50,True,,,6,62,-6.923517286850491,1.728124768997077
LiH,sto-3g,presentation_range_curve_sto3g,2.5359848484848486,jw,puccsd,1,slsqp,100,137,-7.770055174349892,-7.77005523335791,CASCI,5.9008018027384423e-08,3.702806238434597e-05,True,57,True,,,6,62,-6.926528554015256,3.011676150999847
LiH,sto-3g,presentation_range_curve_sto3g,2.577020202020202,jw,puccsd,1,slsqp,100,137,-7.765395626826687,-7.765395637896686,CASCI,1.1069999139579068e-08,6.946524090078121e-06,True,58,True,,,6,62,-6.9298595570240815,2.437107151999953
LiH,sto-3g,presentation_range_curve_sto3g,2.618055555555556,jw,puccsd,1,slsqp,100,137,-7.760834738429976,-7.760834788999928,CASCI,5.05699517816538e-08,3.173309987255379e-05,True,64,True,,,6,62,-6.9330858977927745,2.5371027840010356
LiH,sto-3g,presentation_range_curve_sto3g,2.659090909090909,jw,puccsd,1,slsqp,100,137,-7.756392649329925,-7.756392657399679,CASCI,8.069753754114117e-09,5.0638431084903954e-06,True,64,True,,,6,62,-6.936212459425994,2.810502162988996
LiH,sto-3g,presentation_range_curve_sto3g,2.7001262626262625,jw,puccsd,1,slsqp,100,137,-7.752090148590709,-7.752090517094527,CASCI,3.685038176826083e-07,0.00023123946213019587,True,64,True,,,6,62,-6.939243825358982,2.404934147009044
LiH,sto-3g,presentation_range_curve_sto3g,2.741161616161616,jw,puccsd,1,slsqp,100,137,-7.747950883615038,-7.747950887297636,CASCI,3.6825973381837684e-09,2.3108629730863584e-06,True,71,True,,,6,62,-6.942184301599482,2.5299836170015624
LiH,sto-3g,presentation_range_curve_sto3g,2.823232323232323,jw,puccsd,1,slsqp,100,137,-7.740253852024642,-7.740253869301309,CASCI,1.7276667207966057e-08,1.0841264163003573e-05,True,71,True,,,6,62,-6.947808541443897,3.8395189300063066
LiH,sto-3g,presentation_range_curve_sto3g,2.864267676767677,jw,puccsd,1,slsqp,100,137,-7.736744980048657,-7.736745039309093,CASCI,5.926043566972794e-08,3.718645672667531e-05,True,71,True,,,6,62,-6.950499707041962,2.5644437879964244
LiH,sto-3g,presentation_range_curve_sto3g,2.9053030303030303,jw,puccsd,1,slsqp,100,137,-7.733494334560962,-7.733494497611858,CASCI,1.6305089545198825e-07,0.0001023159043541817,True,71,True,,,6,62,-6.953114815654048,2.4921060180058703
LiH,sto-3g,presentation_range_curve_sto3g,2.946338383838384,jw,puccsd,1,slsqp,100,137,-7.730523677825436,-7.730523713959181,CASCI,3.613374577327022e-08,2.2674250676439025e-05,True,72,True,,,6,62,-6.955657059959766,2.4353140290040756
LiH,sto-3g,presentation_range_curve_sto3g,2.987373737373737,jw,puccsd,1,slsqp,100,137,-7.727852029545907,-7.727852216173367,CASCI,1.8662745926434354e-07,0.00011711041033550896,True,71,True,,,6,62,-6.95812945529215,2.3018549239932327
LiH,sto-3g,presentation_range_curve_sto3g,3.028409090909091,jw,puccsd,1,slsqp,100,137,-7.725495344112983,-7.725495895626483,CASCI,5.515134997580162e-07,0.000346079684719653,True,71,True,,,6,62,-6.960534850911599,3.417243766991305
