molecule,basis,run_label,distance,mapper,ansatz,reps,optimizer,max_iter,seed,energy,reference_energy,reference_method,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,eval_count,success,error,error_type,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,efficient_su2,2,slsqp,100,137,-1.0541264010750755,-1.054127435953474,FCI,1.034878398531447e-06,0.0006493955089840697,True,951,True,,,4,15,0.43668491904000006,0.07869722800387535,4.281808403000468,4.369612403010251
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,efficient_su2,2,spsa,100,137,-0.9906532561014424,-1.054127435953474,FCI,0.06347417985203163,39.83061912476852,False,200,True,,,4,15,0.43668491904000006,0.11660909600323066,0.8004541340051219,0.9259954540029867
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,uccsd,1,cobyla,100,137,-1.0541273978506789,-1.054127435953474,FCI,3.810279514127046e-08,2.3909846876303487e-05,True,100,True,,,4,15,0.43668491904000006,0.06731946500076447,1.2573939169960795,1.3545111709972844
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,uccsd,1,slsqp,100,137,-1.054127364879137,-1.054127435953474,FCI,7.107433708242183e-08,4.4599786188253446e-05,True,51,True,,,4,15,0.43668491904000006,0.06489905700436793,0.5632102029921953,0.6586868239974137
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,uccsd,1,spsa,100,137,-0.9438700398009608,-1.054127435953474,FCI,0.11025739615251318,69.1875084022674,False,200,True,,,4,15,0.43668491904000006,0.06631900499633048,2.4165227490011603,2.512622629001271
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,puccsd,1,cobyla,100,137,-1.054127434784644,-1.054127435953474,FCI,1.1688299217382792e-09,7.334512953600659e-07,True,43,True,,,4,15,0.43668491904000006,0.11689033800212201,0.5399267299944768,0.697041903011268
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,puccsd,1,slsqp,100,137,-1.054127433088461,-1.054127435953474,FCI,2.8650131156382486e-09,1.7978215151810418e-06,True,22,True,,,4,15,0.43668491904000006,0.05889262100390624,0.2363305860053515,0.3233709029882448
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,puccsd,1,spsa,100,137,-1.0538928124527294,-1.054127435953474,FCI,0.00023462350074465732,0.14722835832877917,True,200,True,,,4,15,0.43668491904000006,0.06231289199786261,2.287677894011722,2.378967847995227
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,real_amplitudes,1,cobyla,100,137,-1.0117654770495363,-1.0117754124501095,FCI,9.93540057314668e-06,0.0062345532782547,True,100,True,,,4,15,0.3726235617236186,0.13690220900753047,0.4961039550107671,0.6418359880044591
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,real_amplitudes,1,slsqp,100,137,-0.9659912687380185,-1.0117754124501095,FCI,0.04578414371209094,28.729962236630474,False,272,True,,,4,15,0.3726235617236186,0.06303674899390899,0.9068787940050242,0.9756352760014124
