molecule,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
H2,sto-3g,1.8,jw,real_amplitudes,2,cobyla,250,137,null,null,False,-0.9403986298380532,-0.9618169527925803,FCI,-0.9618169527925803,0.021418322954527058,13.44019041887232,False,-1.2343859692380532,250,True,,4,15,0.2939873394,0.9106547380069969,1.435554694995517,2.3505652290041326
H2,sto-3g,1.8,jw,real_amplitudes,2,slsqp,250,137,null,null,False,-0.941444903795733,-0.9618169527925803,FCI,-0.9618169527925803,0.020372048996847303,12.783644093962655,False,-1.235432243195733,390,True,,4,15,0.2939873394,0.06914008400053717,1.600760758999968,1.6713419040024746
H2,sto-3g,1.8,jw,efficient_su2,1,cobyla,250,137,null,null,False,-0.9575254174178202,-0.9618169527925803,FCI,-0.9618169527925803,0.004291535374760125,2.6929770714803514,False,-1.2515127568178201,250,True,,4,15,0.2939873394,0.06500375700125005,1.6579023270023754,1.7244454369938467
H2,sto-3g,1.8,jw,efficient_su2,1,slsqp,250,137,null,null,False,-0.9165742911977132,-0.9618169527925803,FCI,-0.9618169527925803,0.04524266159486712,28.39017733473347,False,-1.2105616305977132,580,True,,4,15,0.2939873394,0.0661211669939803,2.491996413009474,2.5604107190010836
H2,sto-3g,1.8,jw,efficient_su2,2,cobyla,250,137,null,null,False,-0.9608890550546233,-0.9618169527925803,FCI,-0.9618169527925803,0.0009278977379569842,0.5822641816476491,True,-1.2548763944546233,250,True,,4,15,0.2939873394,0.06835072800458875,1.5948887029953767,1.6649768030038103
H2,sto-3g,1.8,jw,efficient_su2,2,slsqp,250,137,null,null,False,-0.9618035915370909,-0.9618169527925803,FCI,-0.9618169527925803,1.3361255489341417e-05,0.008384308070861143,True,-1.255790930937091,651,True,,4,15,0.2939873394,0.07089886200265028,3.0427743589971215,3.115419909998309
H2,sto-3g,2.2,jw,real_amplitudes,1,cobyla,250,137,null,null,False,-0.9406316027259018,-0.9412240336932618,FCI,-0.9412240336932618,0.000592430967359947,0.37175576389707304,True,-1.181166698598629,250,True,,4,15,0.24053509587272726,0.13565482500416692,1.3050416220066836,1.441926912011695
H2,sto-3g,2.2,jw,real_amplitudes,1,slsqp,250,137,null,null,False,-0.9351623351192211,-0.9412240336932618,FCI,-0.9412240336932618,0.006061698574040708,3.8037704104977106,False,-1.1756974309919483,281,True,,4,15,0.24053509587272726,0.06621169799473137,1.1096643030032283,1.177065270007006
H2,sto-3g,2.2,jw,real_amplitudes,2,cobyla,250,137,null,null,False,-0.9345751751299813,-0.9412240336932618,FCI,-0.9412240336932618,0.0066488585632804575,4.172218588185557,False,-1.1751102710027086,250,True,,4,15,0.24053509587272726,0.06838752199837472,1.4209921639994718,1.490795039004297
H2,sto-3g,2.2,jw,real_amplitudes,2,slsqp,250,137,null,null,False,-0.9351570449003608,-0.9412240336932618,FCI,-0.9412240336932618,0.006066988792901018,3.807090070444525,False,-1.175692140773088,351,True,,4,15,0.24053509587272726,0.09220918599748984,1.4254245390038704,1.5196758289966965
H2,sto-3g,2.2,jw,efficient_su2,1,cobyla,250,137,null,null,False,-0.9412238313193677,-0.9412240336932618,FCI,-0.9412240336932618,2.0237389408706008e-07,0.000126991439904677,True,-1.181758927192095,250,True,,4,15,0.24053509587272726,0.070775436994154,1.4324961530073779,1.5057975439995062
H2,sto-3g,2.2,jw,efficient_su2,1,slsqp,250,137,null,null,False,-0.928773147634071,-0.9412240336932618,FCI,-0.9412240336932618,0.012450886059190758,7.813043060116733,False,-1.1693082435067983,374,True,,4,15,0.24053509587272726,0.0680861279979581,1.591470939994906,1.6610780019982485
H2,sto-3g,2.2,jw,efficient_su2,2,cobyla,250,137,null,null,False,-0.9407859876205447,-0.9412240336932618,FCI,-0.9412240336932618,0.00043804607271713536,0.2748778530446569,True,-1.181321083493272,250,True,,4,15,0.24053509587272726,0.09344147800584324,1.6524540819955291,1.7478972620010609
H2,sto-3g,2.2,jw,efficient_su2,2,slsqp,250,137,null,null,False,-0.9412238378808417,-0.9412240336932618,FCI,-0.9412240336932618,1.9581242005628496e-07,0.00012287405589709932,True,-1.181758933753569,875,True,,4,15,0.24053509587272726,0.11112721299286932,4.085220496999682,4.198180954001145
